
natural spline
             x          Natural CS          N_Error(%) 
       6.460000      180.6801092728        0.0594701522
       6.470000      181.5117084295        0.0597495840
       6.480000      182.3461892721        0.0600188680
       6.490000      183.1835568600        0.0602779421
       6.500000      184.0238162527        0.0605267465
       6.510000      184.8669725094        0.0607652232
       6.520000      185.7130306897        0.0609933163
       6.530000      186.5619958528        0.0612109719
       6.540000      187.4138730581        0.0614181378
       6.550000      188.2686673651        0.0616147640
       6.560000      189.1263838330        0.0618008021
       6.570000      189.9870275213        0.0619762057
       6.580000      190.8506034892        0.0621409302
       6.590000      191.7171167963        0.0622949327
       6.600000      192.5865725019        0.0624381720
       6.610000      193.4589756653        0.0625706087
       6.620000      194.3343313460        0.0626922051
       6.630000      195.2126446032        0.0628029250
       6.640000      196.0939204965        0.0629027340
       6.650000      196.9781640851        0.0629915992
       6.660000      197.8653804284        0.0630694893
       6.670000      198.7555745858        0.0631363744
       6.680000      199.6487516167        0.0631922264
       6.690000      200.5449165804        0.0632370185
       6.700000      201.4440745364        0.0632707254
       6.710000      202.3462305440        0.0632933231
       6.720000      203.2513896625        0.0633047893
       6.730000      204.1595569514        0.0633051028
       6.740000      205.0707374700        0.0632942439
       6.750000      205.9849362778        0.0632721943
       6.760000      206.9021584340        0.0632389368
       6.770000      207.8224089981        0.0631944558
       6.780000      208.7456930294        0.0631387366
       6.790000      209.6720155873        0.0630717661
       6.800000      210.6013817311        0.0629935321
       6.810000      211.5337965204        0.0629040239
       6.820000      212.4692650143        0.0628032317
       6.830000      213.4077922724        0.0626911471
       6.840000      214.3493833539        0.0625677626
       6.850000      215.2940433183        0.0624330720
       6.860000      216.2417772249        0.0622870702
       6.870000      217.1925901331        0.0621297530
       6.880000      218.1464871023        0.0619611173
       6.890000      219.1034731919        0.0617811613
       6.900000      220.0635534612        0.0615898838
       6.910000      221.0267329696        0.0613872848
       6.920000      221.9930167764        0.0611733655
       6.930000      222.9624099411        0.0609481275
       6.940000      223.9349175231        0.0607115740
       6.950000      224.9105445816        0.0604637085
       6.960000      225.8892961762        0.0602045359
       6.970000      226.8711773660        0.0599340617
       6.980000      227.8561932107        0.0596522924
       6.990000      228.8443487694        0.0593592352
       7.000000      229.8356491016        0.0590548984
       7.010000      230.8300992666        0.0587392908
       7.020000      231.8277043239        0.0584124223
       7.030000      232.8284693328        0.0580743033
       7.040000      233.8323993526        0.0577249453
       7.050000      234.8394994428        0.0573643602
       7.060000      235.8497746628        0.0569925610
       7.070000      236.8632300718        0.0566095611
       7.080000      237.8798707293        0.0562153749
       7.090000      238.8997016947        0.0558100172
       7.100000      239.9227280273        0.0553935038
       7.110000      240.9489547865        0.0549658508
       7.120000      241.9783870317        0.0545270754
       7.130000      243.0110298222        0.0540771951
       7.140000      244.0468882175        0.0536162280
       7.150000      245.0859672769        0.0531441932
       7.160000      246.1282720597        0.0526611099
       7.170000      247.1738076254        0.0521669983
       7.180000      248.2225790334        0.0516618790
       7.190000      249.2745913429        0.0511457732
       7.200000      250.3298496134        0.0506187025
       7.210000      251.3883589043        0.0500806893
       7.220000      252.4501242749        0.0495317563
       7.230000      253.5151507846        0.0489719268
       7.240000      254.5834434928        0.0484012248
       7.250000      255.6550074588        0.0478196744
       7.260000      256.7298477421        0.0472273005
       7.270000      257.8079694020        0.0466241283
       7.280000      258.8893774978        0.0460101836
       7.290000      259.9740770890        0.0453854925
       7.300000      261.0620732350        0.0447500817
       7.310000      262.1533709950        0.0441039782
       7.320000      263.2479754285        0.0434472094
       7.330000      264.3458915949        0.0427798033
       7.340000      265.4471245535        0.0421017881
       7.350000      266.5516793637        0.0414131924
       7.360000      267.6595610849        0.0407140453
       7.370000      268.7707747764        0.0400043763
       7.380000      269.8853254977        0.0392842150
       7.390000      271.0032183081        0.0385535916
       7.400000      272.1244582670        0.0378125366
       7.410000      273.2490504337        0.0370610807
       7.420000      274.3769998676        0.0362992552
       7.430000      275.5083116282        0.0355270914
       7.440000      276.6429907747        0.0347446212
       7.450000      277.7810423666        0.0339518765
       7.460000      278.9224714632        0.0331488897
       7.470000      280.0672831239        0.0323356935
       7.480000      281.2154824081        0.0315123207
       7.490000      282.3670743751        0.0306788046
       7.500000      283.5220640844        0.0298351786
       7.510000      284.6804565953        0.0289814764
       7.520000      285.8422569672        0.0281177320
       7.530000      287.0074702594        0.0272439795
       7.540000      288.1761015314        0.0263602533
       7.550000      289.3481558424        0.0254665882
       7.560000      290.5236382519        0.0245630189
       7.570000      291.7025538193        0.0236495806
       7.580000      292.8849076040        0.0227263085
       7.590000      294.0707046652        0.0217932381
       7.600000      295.2599500624        0.0208504052
       7.610000      296.4526488550        0.0198978455
       7.620000      297.6488061023        0.0189355951
       7.630000      298.8484268637        0.0179636902
       7.640000      300.0515161985        0.0169821673
       7.650000      301.2580791663        0.0159910628
       7.660000      302.4681208262        0.0149904135
       7.670000      303.6816462378        0.0139802563
       7.680000      304.8986604604        0.0129606281
       7.690000      306.1191685533        0.0119315660
       7.700000      307.3431755759        0.0108931075
       7.710000      308.5706865877        0.0098452898
       7.720000      309.8017066479        0.0087881505
       7.730000      311.0362408160        0.0077217273
       7.740000      312.2742941513        0.0066460579
       7.750000      313.5158717132        0.0055611803
       7.760000      314.7609785611        0.0044671323
       7.770000      316.0096197543        0.0033639520
       7.780000      317.2618003523        0.0022516777
       7.790000      318.5175254144        0.0011303476
       7.800000      319.7768000000        0.0000000000
       7.810000      321.0396683857        0.0011271110
       7.820000      322.3063317174        0.0021902542
       7.830000      323.5770303582        0.0031175350
       7.840000      324.8520046712        0.0038381940
       7.850000      326.1314950195        0.0042825923
       7.860000      327.4157417662        0.0043821977
       7.870000      328.7049852745        0.0040695705
       7.880000      329.9994659075        0.0032783501
       7.890000      331.2994240283        0.0019432411
       7.900000      332.6051000000        0.0000000000
       7.910000      333.9166893964        0.0026011645
       7.920000      335.2342086345        0.0058557818
       7.930000      336.5576293416        0.0097460985
       7.940000      337.8869231455        0.0142545943
       7.950000      339.2220616735        0.0193639796
       7.960000      340.5630165534        0.0250571925
       7.970000      341.9097594126        0.0313173968
       7.980000      343.2622618787        0.0381279784
       7.990000      344.6204955793        0.0454725438
       8.000000      345.9844321418        0.0533349167
       8.010000      347.3540431939        0.0616991357
       8.020000      348.7293003631        0.0705494522
       8.030000      350.1101752769        0.0798703274
       8.040000      351.4966395629        0.0896464302
       8.050000      352.8886648488        0.0998626345
       8.060000      354.2862227619        0.1105040171
