             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           3.29       1.138723       4.380317       1.180773       0.849357       1.195720       0.405812
           3.30       1.141812       4.364656       1.183904       0.839127       1.198743       0.403716
           3.31       1.144901       4.348330       1.187027       0.828844       1.201754       0.401544
           3.32       1.147990       4.331369       1.190143       0.818496       1.204756       0.399293
           3.33       1.151079       4.313761       1.193252       0.808055       1.207747       0.396908
           3.34       1.154168       4.295525       1.196352       0.797617       1.210727       0.394406
           3.35       1.157257       4.276671       1.199445       0.787096       1.213698       0.391843
           3.36       1.160346       4.257215       1.202530       0.776527       1.216658       0.389194
           3.37       1.163435       4.237156       1.205607       0.765944       1.219608       0.386436
           3.38       1.166524       4.216493       1.208678       0.755263       1.222547       0.383556
           3.39       1.169613       4.195243       1.211739       0.744625       1.225477       0.380620
           3.40       1.172702       4.173415       1.214794       0.733917       1.228396       0.377602
           3.41       1.175791       4.151025       1.217841       0.723192       1.231306       0.374490
           3.42       1.178880       4.128062       1.220881       0.712406       1.234206       0.371320
           3.43       1.181969       4.104552       1.223912       0.701668       1.237096       0.368020
           3.44       1.185058       4.080484       1.226936       0.690868       1.239977       0.364702
           3.45       1.188147       4.055885       1.229952       0.680076       1.242848       0.361247
           3.46       1.191236       4.030741       1.232961       0.669295       1.245709       0.357719
           3.47       1.194325       4.005069       1.235962       0.658464       1.248561       0.354172
           3.48       1.197414       3.978877       1.238955       0.647709       1.251403       0.350526
           3.49       1.200503       3.952180       1.241941       0.636910       1.254236       0.346797
           3.50       1.203592       3.924967       1.244919       0.626127       1.257060       0.343000
           3.51       1.206681       3.897262       1.247889       0.615375       1.259874       0.339152
           3.52       1.209770       3.869054       1.250852       0.604598       1.262680       0.335229
           3.53       1.212860       3.840357       1.253807       0.593895       1.265476       0.331266
           3.54       1.215949       3.811179       1.256755       0.583185       1.268264       0.327251
           3.55       1.219038       3.781534       1.259694       0.572507       1.271042       0.323133
           3.56       1.222127       3.751410       1.262626       0.561866       1.273811       0.318975
           3.57       1.225216       3.720832       1.265551       0.551218       1.276572       0.314801
           3.58       1.228305       3.689786       1.268468       0.540621       1.279323       0.310525
           3.59       1.231394       3.658288       1.271377       0.530061       1.282067       0.306264
           3.60       1.234483       3.626344       1.274279       0.519567       1.284801       0.301903
           3.61       1.237572       3.593968       1.277172       0.509124       1.287527       0.297495
           3.62       1.240661       3.561146       1.280059       0.498680       1.290244       0.293075
           3.63       1.243750       3.527904       1.282937       0.488357       1.292953       0.288610
           3.64       1.246839       3.494228       1.285808       0.477983       1.295654       0.284081
           3.65       1.249928       3.460142       1.288672       0.467680       1.298346       0.279538
           3.66       1.253017       3.425622       1.291527       0.457497       1.301031       0.274951
           3.67       1.256106       3.390711       1.294375       0.447336       1.303707       0.270354
           3.68       1.259195       3.355387       1.297215       0.437300       1.306375       0.265716
           3.69       1.262284       3.319672       1.300048       0.427280       1.309035       0.261035
           3.70       1.265373       3.283554       1.302872       0.417354       1.311687       0.256344
           3.71       1.268462       3.247054       1.305690       0.407442       1.314331       0.251621
           3.72       1.271551       3.210161       1.308500       0.397618       1.316967       0.246856
           3.73       1.274640       3.172886       1.311301       0.387939       1.319595       0.242107
           3.74       1.277729       3.135236       1.314096       0.378237       1.322216       0.237346
           3.75       1.280818       3.097223       1.316883       0.368629       1.324830       0.232560
           3.76       1.283907       3.058833       1.319662       0.359165       1.327435       0.227755
           3.77       1.286996       3.020090       1.322434       0.349737       1.330034       0.222974
           3.78       1.290085       2.980979       1.325197       0.340412       1.332625       0.218133
           3.79       1.293174       2.941514       1.327953       0.331190       1.335208       0.213309
           3.80       1.296263       2.901699       1.330702       0.322012       1.337784       0.208482
           3.81       1.299352       2.861547       1.333443       0.312933       1.340353       0.203650
           3.82       1.302441       2.821044       1.336176       0.304018       1.342915       0.198835
           3.83       1.305530       2.780211       1.338902       0.295109       1.345470       0.194018
           3.84       1.308619       2.739036       1.341620       0.286331       1.348018       0.189205
           3.85       1.311708       2.697530       1.344329       0.277713       1.350559       0.184410
           3.86       1.314798       2.655698       1.347032       0.269107       1.353093       0.179587
           3.87       1.317886       2.613553       1.349727       0.260638       1.355621       0.174839
           3.88       1.320976       2.571079       1.352414       0.252317       1.358141       0.170039
           3.89       1.324064       2.528299       1.355094       0.244040       1.360654       0.165291
           3.90       1.327154       2.485199       1.357766       0.235897       1.363162       0.160575
           3.91       1.330243       2.441790       1.360430       0.227889       1.365662       0.155852
           3.92       1.333332       2.398077       1.363086       0.220001       1.368157       0.151190
           3.93       1.336421       2.354072       1.365736       0.212155       1.370645       0.146534
           3.94       1.339510       2.309760       1.368377       0.204467       1.373126       0.141898
           3.95       1.342599       2.265162       1.371011       0.196878       1.375602       0.137298
           3.96       1.345688       2.220265       1.373637       0.189449       1.378071       0.132731
           3.97       1.348777       2.175088       1.376255       0.182122       1.380534       0.128220
           3.98       1.351866       2.129619       1.378866       0.174907       1.382991       0.123711
           3.99       1.354955       2.083868       1.381469       0.167797       1.385441       0.119235
           4.00       1.358044       2.037838       1.384064       0.160871       1.387887       0.114851
           4.01       1.361133       1.991542       1.386652       0.154044       1.390326       0.110496
           4.02       1.364222       1.944966       1.389232       0.147344       1.392759       0.106184
           4.03       1.367311       1.898129       1.391804       0.140763       1.395187       0.101904
           4.04       1.370400       1.851017       1.394369       0.134328       1.397609       0.097679
           4.05       1.373489       1.803642       1.396926       0.128007       1.400025       0.093499
           4.06       1.376578       1.756007       1.399476       0.121836       1.402436       0.089437
           4.07       1.379667       1.708122       1.402018       0.115781       1.404842       0.085389
           4.08       1.382756       1.659975       1.404552       0.109869       1.407241       0.081378
           4.09       1.385845       1.611584       1.407079       0.104111       1.409636       0.077478
           4.10       1.388934       1.562936       1.409597       0.098481       1.412026       0.073626
           4.11       1.392023       1.514041       1.412109       0.092999       1.414410       0.069846
           4.12       1.395112       1.464903       1.414612       0.087640       1.416789       0.066102
           4.13       1.398201       1.415531       1.417108       0.082439       1.419163       0.062467
           4.14       1.401290       1.365913       1.419596       0.077397       1.421533       0.058905
           4.15       1.404379       1.316068       1.422077       0.072482       1.423897       0.055397
           4.16       1.407468       1.265980       1.424550       0.067695       1.426256       0.051990
           4.17       1.410557       1.215670       1.427015       0.063096       1.428611       0.048649
           4.18       1.413646       1.165115       1.429473       0.058618       1.430961       0.045421
           4.19       1.416735       1.114350       1.431923       0.054289       1.433306       0.042246
           4.20       1.419824       1.063354       1.434365       0.050118       1.435647       0.039180
           4.21       1.422913       1.012144       1.436800       0.046089       1.437983       0.036203
           4.22       1.426003       0.960708       1.439227       0.042244       1.440315       0.033322
           4.23       1.429091       0.909063       1.441646       0.038519       1.442642       0.030525
           4.24       1.432181       0.857195       1.444058       0.034980       1.444965       0.027844
           4.25       1.435270       0.805116       1.446462       0.031580       1.447284       0.025252
           4.26       1.438359       0.752826       1.448859       0.028326       1.449599       0.022754
           4.27       1.441448       0.700337       1.451247       0.025246       1.451910       0.020373
           4.28       1.444537       0.647635       1.453628       0.022332       1.454216       0.018098
           4.29       1.447626       0.594737       1.456002       0.019559       1.456519       0.015935
           4.30       1.450715       0.541630       1.458368       0.016946       1.458817       0.013881
           4.31       1.453804       0.488324       1.460726       0.014510       1.461112       0.011936
           4.32       1.456893       0.434821       1.463076       0.012227       1.463403       0.010120
           4.33       1.459982       0.381131       1.465419       0.010114       1.465691       0.008415
           4.34       1.463071       0.327239       1.467754       0.008165       1.467975       0.006843
           4.35       1.466160       0.273165       1.470082       0.006379       1.470255       0.005378
           4.36       1.469249       0.218894       1.472402       0.004758       1.472532       0.004042
           4.37       1.472338       0.164435       1.474714       0.003303       1.474805       0.002848
           4.38       1.475427       0.109792       1.477019       0.002023       1.477075       0.001771
           4.39       1.478516       0.054973       1.479316       0.000909       1.479342       0.000839
           4.40       1.481605       0.000036       1.481605       0.000028       1.481605       0.000036
           4.41       1.483852       0.001510       1.483872       0.000184       1.483877       0.000153
           4.42       1.486099       0.002713       1.486134       0.000355       1.486143       0.000239
           4.43       1.488347       0.003560       1.488392       0.000477       1.488404       0.000300
           4.44       1.490594       0.004063       1.490646       0.000544       1.490659       0.000327
           4.45       1.492841       0.004225       1.492896       0.000568       1.492909       0.000343
           4.46       1.495088       0.004048       1.495141       0.000548       1.495153       0.000313
           4.47       1.497335       0.003545       1.497381       0.000480       1.497392       0.000269
           4.48       1.499583       0.002693       1.499618       0.000364       1.499626       0.000193
           4.49       1.501830       0.001528       1.501849       0.000218       1.501854       0.000092
           4.50       1.504077       0.000028       1.504077       0.000028       1.504077       0.000028
           4.51       1.506084       0.014176       1.506300       0.000196       1.506297       0.000014
           4.52       1.508090       0.027948       1.508519       0.000453       1.508513       0.000066
           4.53       1.510097       0.041356       1.510733       0.000742       1.510724       0.000118
           4.54       1.512104       0.054411       1.512943       0.001083       1.512930       0.000177
           4.55       1.514111       0.067100       1.515149       0.001438       1.515131       0.000242
           4.56       1.516117       0.079442       1.517350       0.001826       1.517327       0.000318
           4.57       1.518124       0.091432       1.519547       0.002232       1.519519       0.000388
           4.58       1.520131       0.103065       1.521740       0.002677       1.521706       0.000476
           4.59       1.522137       0.114353       1.523928       0.003137       1.523888       0.000555
           4.60       1.524144       0.125306       1.526112       0.003625       1.526066       0.000641
           4.61       1.526151       0.135910       1.528291       0.004140       1.528239       0.000731
           4.62       1.528157       0.146185       1.530466       0.004665       1.530407       0.000833
           4.63       1.530164       0.156127       1.532637       0.005222       1.532571       0.000921
           4.64       1.532171       0.165728       1.534803       0.005779       1.534730       0.001025
           4.65       1.534178       0.175002       1.536965       0.006364       1.536884       0.001121
           4.66       1.536184       0.183957       1.539122       0.006955       1.539034       0.001223
           4.67       1.538191       0.192581       1.541276       0.007579       1.541179       0.001321
           4.68       1.540198       0.200892       1.543425       0.008198       1.543320       0.001416
           4.69       1.542204       0.208886       1.545569       0.008809       1.545456       0.001520
           4.70       1.544211       0.216556       1.547709       0.009459       1.547588       0.001640
           4.71       1.546218       0.223914       1.549845       0.010106       1.549715       0.001737
           4.72       1.548225       0.230970       1.551976       0.010773       1.551837       0.001839
           4.73       1.550231       0.237711       1.554103       0.011452       1.553955       0.001924
           4.74       1.552238       0.244154       1.556226       0.012109       1.556069       0.002042
           4.75       1.554245       0.250295       1.558344       0.012790       1.558178       0.002148
           4.76       1.556251       0.256129       1.560458       0.013455       1.560282       0.002232
           4.77       1.558258       0.261665       1.562567       0.014142       1.562383       0.002346
           4.78       1.560265       0.266914       1.564672       0.014818       1.564479       0.002428
           4.79       1.562272       0.271862       1.566773       0.015483       1.566570       0.002531
           4.80       1.564278       0.276520       1.568869       0.016165       1.568657       0.002608
           4.81       1.566285       0.280905       1.570961       0.016834       1.570740       0.002710
           4.82       1.568292       0.284990       1.573049       0.017480       1.572818       0.002776
           4.83       1.570298       0.288791       1.575132       0.018133       1.574892       0.002872
           4.84       1.572305       0.292319       1.577211       0.018784       1.576962       0.002969
           4.85       1.574312       0.295560       1.579286       0.019446       1.579027       0.003033
           4.86       1.576319       0.298525       1.581356       0.020060       1.581088       0.003110
           4.87       1.578325       0.301223       1.583421       0.020675       1.583144       0.003168
           4.88       1.580332       0.303649       1.585483       0.021300       1.585197       0.003258
           4.89       1.582339       0.305798       1.587540       0.021894       1.587245       0.003313
           4.90       1.584345       0.307686       1.589592       0.022451       1.589289       0.003368
           4.91       1.586352       0.309300       1.591640       0.023027       1.591329       0.003437
           4.92       1.588359       0.310659       1.593684       0.023579       1.593364       0.003498
